Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
40170227,09/02/2018 12:07:02 AM,09/02/2018 02:21:30 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11428,93-33 214 STREET,214 STREET,93 AVENUE,94 AVENUE,,,ADDRESS,QUEENS VILLAGE,,Precinct,Closed,09/02/2018 08:07:02 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:21:30 AM,13 QUEENS,4106150035,QUEENS,1054864,201307,PHONE,Unspecified,QUEENS,,,,,,,,40.718936120165544,-73.74526128332582,"(40.718936120165544, -73.74526128332582)"
40169040,09/02/2018 12:07:06 AM,09/02/2018 12:45:15 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11204,2134 63 STREET,63 STREET,21 AVENUE,BAY PARKWAY,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:07:06 AM,The Police Department issued a summons in response to the complaint.,09/02/2018 12:45:15 AM,11 BROOKLYN,3055430019,BROOKLYN,989364,163636,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.61581797045099,-73.98157986346044,"(40.61581797045099, -73.98157986346044)"
40168045,09/02/2018 12:07:06 AM,09/02/2018 07:59:57 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10473,755 WHITEPLAINS ROAD,WHITEPLAINS ROAD,SEWARD AVENUE,LAFAYETTE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 08:07:06 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 07:59:57 AM,09 BRONX,2036000004,BRONX,1023503,238641,PHONE,Unspecified,BRONX,,,,,,,,40.821602811961704,-73.85817718842848,"(40.821602811961704, -73.85817718842848)"
40168207,09/02/2018 12:07:07 AM,09/02/2018 02:02:42 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10035,124 EAST 117 STREET,EAST 117 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 08:07:07 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:02:42 AM,11 MANHATTAN,1016440059,MANHATTAN,1000343,230601,PHONE,Unspecified,MANHATTAN,,,,,,,,40.79960780629117,-73.94187451801626,"(40.79960780629117, -73.94187451801626)"
40169979,09/02/2018 12:07:10 AM,09/02/2018 06:00:39 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11378,65-56 HULL AVENUE,HULL AVENUE,BORDEN AVENUE,66 STREET,,,ADDRESS,MASPETH,,Precinct,Closed,09/02/2018 08:07:10 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/02/2018 06:00:39 AM,05 QUEENS,4023770018,QUEENS,1012226,203971,ONLINE,Unspecified,QUEENS,,,,,,,,40.72648573521032,-73.89906577700842,"(40.72648573521032, -73.89906577700842)"
40168055,09/02/2018 12:07:13 AM,09/02/2018 01:36:47 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465,2911 SCHURZ AVENUE,SCHURZ AVENUE,EAST TREMONT AVENUE,HOLLYWOOD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 08:07:13 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 01:36:47 AM,10 BRONX,2054530138,BRONX,1035698,236148,ONLINE,Unspecified,BRONX,,,,,,,,40.81469763306941,-73.81413534663513,"(40.81469763306941, -73.81413534663513)"
40162955,09/02/2018 12:07:40 AM,09/02/2018 02:37:54 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,105-28 133 STREET,133 STREET,105 AVENUE,107 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,09/02/2018 08:07:40 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 02:37:54 AM,10 QUEENS,4095920020,QUEENS,1036189,190522,PHONE,Unspecified,QUEENS,,,,,,,,40.689463251394386,-73.812713946572,"(40.689463251394386, -73.812713946572)"
40174811,09/02/2018 12:07:42 AM,,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10128,125 EAST   88 STREET,EAST   88 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,08 MANHATTAN,1015170015,MANHATTAN,996645,223844,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.78106762190484,-73.95524360150897,"(40.78106762190484, -73.95524360150897)"
40163359,09/02/2018 12:07:49 AM,09/02/2018 02:52:26 AM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10463,40 WEST 225 STREET,WEST 225 STREET,WEST 225 STREET,BEND,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 08:07:49 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:52:26 AM,07 BRONX,1022150700,BRONX,1009704,257583,ONLINE,Unspecified,BRONX,,,,,,,,40.87364352990189,-73.90796162633521,"(40.87364352990189, -73.90796162633521)"
40164866,09/02/2018 12:07:51 AM,09/02/2018 12:44:14 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11223,265 QUENTIN ROAD,QUENTIN ROAD,WEST 3 STREET,WEST 2 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:07:51 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 12:44:14 AM,11 BROOKLYN,3066290043,BROOKLYN,990830,160159,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60627335340863,-73.97630286056526,"(40.60627335340863, -73.97630286056526)"
40169333,09/02/2018 12:07:56 AM,09/02/2018 02:25:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,107-34 116 STREET,116 STREET,107 AVENUE,109 AVENUE,,,ADDRESS,SOUTH RICHMOND HILL,,Precinct,Closed,09/02/2018 08:07:56 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 02:25:39 AM,10 QUEENS,4095530021,QUEENS,1032619,188267,ONLINE,Unspecified,QUEENS,,,,,,,,40.68329403519693,-73.8256031087102,"(40.68329403519693, -73.8256031087102)"
40167364,09/02/2018 12:07:58 AM,09/02/2018 03:15:09 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,181 STAGG WALK,STAGG WALK,BEND,BEND,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:07:58 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 03:15:09 AM,01 BROOKLYN,3030260001,BROOKLYN,1000109,197785,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70953667737492,-73.94279709072418,"(40.70953667737492, -73.94279709072418)"
40174342,09/02/2018 12:08:00 AM,09/02/2018 12:00:00 PM,DSNY,Brooklyn South 10,Derelict Vehicles,14 Derelict Vehicles,Street,11219,,,,,13 AVENUE,65 STREET,INTERSECTION,BROOKLYN,,N/A,Pending,,The Department of Sanitation removed the items.,09/02/2018 12:08:00 AM,10 BROOKLYN,,BROOKLYN,983828,167339,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.625983399440926,-74.00152023494375,"(40.625983399440926, -74.00152023494375)"
40168810,09/02/2018 12:08:00 AM,,DSNY,Department of Sanitation,Request Large Bulky Item Collection,Request Large Bulky Item Collection,Sidewalk,11411,115-09 208 STREET,208 STREET,115 AVENUE,116 AVENUE,,,ADDRESS,Cambria Heights,,N/A,Assigned,,The Department of Sanitation has sent this complaint to the appropriate district garage or bureau for further action.,09/08/2018 12:00:00 AM,13 QUEENS,4110510039,QUEENS,1054766,194268,PHONE,Unspecified,QUEENS,,,,,,,,40.69961659644847,-73.74568853524988,"(40.69961659644847, -73.74568853524988)"
40167338,09/02/2018 12:08:01 AM,09/02/2018 06:56:59 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10468,2410 WALTON AVENUE,WALTON AVENUE,EAST 184 STREET,EAST FORDHAM ROAD,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 08:08:01 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,09/02/2018 06:56:59 AM,05 BRONX,2031840026,BRONX,1011630,253072,PHONE,Unspecified,BRONX,,,,,,,,40.861256451237544,-73.90101589651958,"(40.861256451237544, -73.90101589651958)"
40168128,09/02/2018 12:08:09 AM,09/02/2018 02:15:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035,EAST 118 STREET,EAST 118 STREET,MADISON AVENUE,PARK AVENUE,,,BLOCKFACE,NEW YORK,,Precinct,Closed,09/02/2018 08:08:09 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 02:15:14 AM,11 MANHATTAN,,MANHATTAN,999988,231100,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80097806410612,-73.94315555438561,"(40.80097806410612, -73.94315555438561)"
40175243,09/02/2018 12:08:19 AM,,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11368,97-11 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,,,,,ADDRESS,Corona,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,04 QUEENS,4019180107,QUEENS,1022370,207058,PHONE,Unspecified,QUEENS,,,,,,,,40.73492088547959,-73.86244994325136,"(40.73492088547959, -73.86244994325136)"
40173254,09/02/2018 12:08:19 AM,,HPD,Department of Housing Preservation and Development,GENERAL,CABINET,RESIDENTIAL BUILDING,11368,97-11 HORACE HARDING EXPRESSWAY,HORACE HARDING EXPRESSWAY,,,,,ADDRESS,Corona,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,04 QUEENS,4019180107,QUEENS,1022370,207058,PHONE,Unspecified,QUEENS,,,,,,,,40.73492088547959,-73.86244994325136,"(40.73492088547959, -73.86244994325136)"
40167933,09/02/2018 12:08:30 AM,09/02/2018 02:20:28 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10455,775 FOX STREET,FOX STREET,EAST 156 STREET,LONGWOOD AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 08:08:30 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:20:28 AM,02 BRONX,2027070074,BRONX,1012549,236628,ONLINE,Unspecified,BRONX,,,,,,,,40.816119582516095,-73.89776291680815,"(40.816119582516095, -73.89776291680815)"
40168374,09/02/2018 12:08:34 AM,09/02/2018 05:28:16 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,1973 STRAUSS STREET,STRAUSS STREET,SUTTER AVENUE,BLAKE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:08:34 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 05:28:16 AM,16 BROOKLYN,3035380016,BROOKLYN,1007679,181845,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.665768248463486,-73.9155477861654,"(40.665768248463486, -73.9155477861654)"
40165298,09/02/2018 12:08:46 AM,09/02/2018 02:15:14 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035,70 EAST 118 STREET,EAST 118 STREET,MADISON AVENUE,PARK AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 08:08:46 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:15:14 AM,11 MANHATTAN,1016230041,MANHATTAN,1000022,231078,PHONE,Unspecified,MANHATTAN,,,,,,,,40.80091761951118,-73.94303280071189,"(40.80091761951118, -73.94303280071189)"
40167980,09/02/2018 12:08:52 AM,09/02/2018 06:20:12 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10473,1829 PATTERSON AVENUE,PATTERSON AVENUE,TAYLOR AVENUE,THIERIOT AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 08:08:52 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 06:20:12 AM,09 BRONX,2034960006,BRONX,1022847,235501,MOBILE,Unspecified,BRONX,,,,,,,,40.812987295091226,-73.86056539972084,"(40.812987295091226, -73.86056539972084)"
40164831,09/02/2018 12:08:53 AM,09/02/2018 01:13:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,99 LOGAN STREET,LOGAN STREET,ETNA STREET,RIDGEWOOD AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:08:53 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 01:13:13 AM,05 BROOKLYN,3041140006,BROOKLYN,1017963,188642,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.68439127858187,-73.87844410382175,"(40.68439127858187, -73.87844410382175)"
40168140,09/02/2018 12:09:26 AM,09/02/2018 02:23:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11229,2741 OCEAN AVENUE,OCEAN AVENUE,AVENUE W,AVENUE X,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:09:26 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 02:23:33 AM,15 BROOKLYN,3074050067,BROOKLYN,998013,155814,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59433896628606,-73.95044294034369,"(40.59433896628606, -73.95044294034369)"
40169917,09/02/2018 12:09:34 AM,09/02/2018 07:27:33 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,10030,305 WEST 141 STREET,WEST 141 STREET,8 AVENUE,EDGECOMBE AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 08:09:34 AM,The Police Department responded to the complaint and determined that police action was not necessary.,09/02/2018 07:27:33 AM,10 MANHATTAN,1020430010,MANHATTAN,999724,238190,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.82043860696496,-73.94409275766965,"(40.82043860696496, -73.94409275766965)"
40176510,09/02/2018 12:09:36 AM,,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,RESIDENTIAL BUILDING,10458,2342 RYER AVENUE,RYER AVENUE,,,,,ADDRESS,BRONX,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,09/02/2018 12:00:00 AM,05 BRONX,2031510017,BRONX,1012291,251933,PHONE,Unspecified,BRONX,,,,,,,,40.85812816581817,-73.8986310182593,"(40.85812816581817, -73.8986310182593)"
40165330,09/02/2018 12:09:41 AM,09/02/2018 02:23:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11229,2745 OCEAN AVENUE,OCEAN AVENUE,AVENUE W,AVENUE X,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:09:41 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 02:23:33 AM,15 BROOKLYN,3074050065,BROOKLYN,998017,155787,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59426485051554,-73.95042859238197,"(40.59426485051554, -73.95042859238197)"
40167934,09/02/2018 12:09:56 AM,09/02/2018 04:56:43 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10451,347 EAST 146 STREET,EAST 146 STREET,BEND,3 AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 08:09:56 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 04:56:43 AM,01 BRONX,2023290092,BRONX,1006156,236214,ONLINE,Unspecified,BRONX,,,,,,,,40.81500143518044,-73.92086053526528,"(40.81500143518044, -73.92086053526528)"
40170158,09/02/2018 12:10:02 AM,09/02/2018 05:52:31 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,184 SCHAEFER STREET,SCHAEFER STREET,CENTRAL AVENUE,WILSON AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:10:02 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 05:52:31 AM,04 BROOKLYN,3034290023,BROOKLYN,1009790,190522,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68957880113283,-73.90790559443448,"(40.68957880113283, -73.90790559443448)"
40169052,09/02/2018 12:10:06 AM,09/02/2018 02:42:05 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,194 STANHOPE STREET,STANHOPE STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/02/2018 08:10:06 AM,The Police Department responded to the complaint and took action to fix the condition.,09/02/2018 02:42:05 AM,04 BROOKLYN,3032680031,BROOKLYN,1006063,194232,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.69977185721923,-73.92133272090634,"(40.69977185721923, -73.92133272090634)"
40166051,09/02/2018 12:10:18 AM,,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,1501 MORRIS AVENUE,MORRIS AVENUE,EAST 172 STREET,TELLER AVENUE,,,ADDRESS,BRONX,,Precinct,Open,09/02/2018 08:10:18 AM,Your complaint has been forwarded to the New York Police Department for a non-emergency response. 311 will have additional information in 8 hours. Please note your service request number for future reference.,,04 BRONX,2028200063,BRONX,1009266,245669,PHONE,Unspecified,BRONX,,,,,,,,40.84094443682585,-73.90958983942211,"(40.84094443682585, -73.90958983942211)"
40170233,09/02/2018 12:10:20 AM,09/02/2018 02:50:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10006,44 TRINITY PLACE,TRINITY PLACE,EXCHANGE ALLEY,RECTOR STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/02/2018 08:10:20 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 02:50:22 AM,01 MANHATTAN,1000190018,MANHATTAN,980601,197033,PHONE,Unspecified,MANHATTAN,,,,,,,,40.70748607571232,-74.01316142132762,"(40.70748607571232, -74.01316142132762)"
40167135,09/02/2018 12:10:32 AM,09/02/2018 12:24:39 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11236,,,,,EAST  103 STREET,AVENUE M,INTERSECTION,BROOKLYN,,Precinct,Closed,09/02/2018 08:10:32 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 12:24:39 AM,18 BROOKLYN,,BROOKLYN,1015092,172474,PHONE,Unspecified,BROOKLYN,,,,,,,,40.640024197449264,-73.888869752169,"(40.640024197449264, -73.888869752169)"
40164516,09/02/2018 12:10:34 AM,09/02/2018 03:32:29 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10456,751 EAST 161 STREET,EAST 161 STREET,FOREST AVENUE,TINTON AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,09/02/2018 08:10:34 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/02/2018 03:32:29 AM,03 BRONX,2026380090,BRONX,1010589,238536,ONLINE,Unspecified,BRONX,,,,,,,,40.82136256388076,-73.90483640357063,"(40.82136256388076, -73.90483640357063)"
